conflict_id,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,intensity_level,cumulative_intensity,type_of_conflict,start_date,start_prec,start_date2,start_prec2,ep_end,ep_end_date,ep_end_prec,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,region,version
11347,Mali,Government of Mali,72,"Government of Armenia, Government of Australia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Canada, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Egypt, Government of El Salvador, Government of Estonia, Government of Ethiopia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Greece, Government of Guatemala, Government of Guinea, Government of Indonesia, Government of Iran, Government of Ireland, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Lithuania, Government of Luxembourg, Government of Mauritania, Government of Mexico, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Pakistan, Government of Portugal, Government of Romania, Government of Senegal, Government of Sierra Leone, Government of Spain, Government of Sri Lanka, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Turkey, Government of Ukraine, Government of United Kingdom, Government of United States of America, Government of Zambia",JNIM,6716,,2,,2021,1,1,4,2009-06-10,1,2012-01-24,1,0,,,432,"2, 20, 200, 205, 210, 211, 212, 220, 225, 230, 235, 260, 305, 316, 325, 346, 350, 360, 366, 367, 368, 369, 371, 375, 380, 385, 390, 420, 433, 434, 435, 436, 437, 438, 439, 450, 451, 452, 461, 471, 475, 483, 501, 516, 530, 551, 616, 630, 640, 651, 663, 70, 710, 760, 770, 771, 780, 790, 811, 850, 90, 900, 92",,,432,4,23.1
13306,Ukraine,Government of Ukraine,61,,"DPR, LPR","6711, 6712",Government of Russia (Soviet Union),1,Novorossiya,2021,1,1,4,2014-04-08,1,2014-09-18,1,0,,,369,,,365,369,1,23.1
13324,"Kyrgyzstan, Tajikistan",Government of Kyrgyzstan,132,,Government of Tajikistan,131,,1,Common Border,2021,1,0,2,2014-07-10,1,2021-05-01,2,0,,,703,,702,,"702, 703",3,23.1
13604,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",IS,234,,1,Islamic State,2021,1,1,4,2013-03-26,1,2013-07-25,1,0,,,652,"365, 630",,,652,2,23.1
13637,Afghanistan,Government of Afghanistan,130,Government of United States of America,IS,234,,1,Islamic State,2021,1,1,4,2015-02-09,1,2015-03-03,1,0,,,700,2,,,700,3,23.1
13638,Cameroon,Government of Cameroon,83,Government of Nigeria,IS,234,,1,Islamic State,2021,1,0,4,2015-03-19,1,2021-07-09,1,1,2021-11-28,,471,475,,,471,4,23.1
13639,Niger,Government of Niger,75,"Government of Chad, Government of France, Government of United States of America",IS,234,,1,Islamic State,2021,1,1,4,2015-03-26,1,2015-03-30,1,0,,,436,"2, 220, 483",,,436,4,23.1
13640,Chad,Government of Chad,87,,IS,234,,1,Islamic State,2021,1,0,3,2015-05-27,1,2017-05-05,1,0,,,483,,,,483,4,23.1
13641,Nigeria,Government of Nigeria,84,"Government of Cameroon, Government of Chad, Government of Niger",IS,234,,1,Islamic State,2021,2,1,4,2015-03-15,1,2015-03-22,1,0,,,475,"436, 471, 483",,,475,4,23.1
13646,Kenya,Government of Kenya,91,Government of United States of America,Al-Shabaab,717,,1,Northeastern Province and Coast,2021,1,0,4,2015-03-13,1,2015-07-13,1,0,,,501,2,,,501,4,23.1
13648,Egypt,Government of Egypt,117,,IS,234,,1,Islamic State,2021,1,1,3,2005-02-01,1,2015-01-29,1,0,,,651,,,,651,2,23.1
13840,Burkina Faso,Government of Burkina Faso,78,"Government of Chad, Government of France, Government of Mali, Government of Niger",IS,234,,1,Islamic State,2021,1,0,4,2017-10-23,1,2019-08-19,1,0,,,439,"220, 432, 436, 483",,,439,4,23.1
13936,Pakistan,Government of Pakistan,142,,IS,234,,1,Islamic State,2021,1,0,3,2016-02-12,1,2021-12-20,1,0,,,770,,,,770,3,23.1
14129,Cameroon,Government of Cameroon,83,,Ambazonia insurgents,7332,,1,Ambazonia,2021,1,1,3,2017-09-16,1,2017-12-08,2,0,,,471,,,,471,4,23.1
14197,Somalia,Government of Somalia,95,,IS,234,,1,Islamic State,2021,1,0,3,2018-02-08,2,2019-06-04,1,1,2021-12-19,,520,,,,520,4,23.1
14113,Mali,Government of Mali,72,"Government of Armenia, Government of Australia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Canada, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Egypt, Government of El Salvador, Government of Estonia, Government of Ethiopia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guatemala, Government of Guinea, Government of Indonesia, Government of Iran, Government of Ireland, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Lithuania, Government of Luxembourg, Government of Mauritania, Government of Mexico, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Pakistan, Government of Portugal, Government of Romania, Government of Senegal, Government of Sierra Leone, Government of Spain, Government of Sri Lanka, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Turkey, Government of Ukraine, Government of United Kingdom, Government of United States of America, Government of Zambia",IS,234,,1,Islamic State,2021,1,0,4,2017-02-04,1,2017-07-09,1,0,,,432,"2, 20, 200, 205, 210, 211, 212, 220, 225, 230, 235, 260, 305, 316, 325, 346, 360, 366, 367, 368, 369, 371, 375, 380, 385, 390, 420, 433, 434, 435, 436, 437, 438, 439, 450, 451, 452, 461, 471, 475, 483, 501, 516, 530, 551, 616, 630, 640, 651, 663, 70, 710, 760, 770, 771, 780, 790, 811, 850, 90, 900, 92",,,432,4,23.1
14275,Philippines,Government of Philippines,154,,IS,234,,1,Islamic State,2021,1,1,3,2016-06-01,1,2016-06-01,2,0,,,840,,,,840,3,23.1
14609,"Iran, Israel",Government of Iran,114,,Government of Israel,121,Government of United States of America,2,,2021,1,0,2,2017-03-19,1,2018-04-29,1,0,,,630,,666,2,"630, 666",2,23.1
14692,DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Kenya, Government of Nepal, Government of South Africa, Government of Tanzania, Government of Uganda",IS,234,,1,Islamic State,2021,1,1,4,2019-04-16,1,2019-11-06,1,0,,,490,"500, 501, 510, 560, 790",,,490,4,23.1
14845,Mozambique,Government of Mozambique,100,"Government of Angola, Government of Botswana, Government of DR Congo (Zaire), Government of Lesotho, Government of Malawi, Government of Rwanda, Government of South Africa, Government of Tanzania, Government of Zambia",IS,234,,1,Islamic State,2021,1,1,4,2019-06-04,2,2019-08-07,1,0,,,541,"490, 510, 517, 540, 551, 553, 560, 570, 571",,,541,4,23.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,2022,1,1,3,1946-07-31,4,1999-06-06,1,0,,,840,,,,840,3,23.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,2022,1,1,3,1948-12-31,3,2021-04-27,1,0,,,775,,,,775,3,23.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,"NUG, PSLF","5965, 8060",,2,,2022,2,1,3,1948-02-29,4,2021-05-03,1,0,,,775,,,,775,3,23.1
223,Myanmar (Burma),Government of Myanmar (Burma),144,,ULA,3051,,1,Arakan,2022,1,1,3,1948-01-31,4,2022-08-25,1,0,,,775,,,,775,3,23.1
227,India,Government of India,141,,CPI-Maoist,195,,2,,2022,1,1,3,1948-05-01,1,1996-04-03,1,0,,,750,,,,750,3,23.1
230,Yemen (North Yemen),Government of Yemen (North Yemen),123,,Forces of the Presidential Leadership Council,6254,"Government of Bahrain, Government of Saudi Arabia, Government of Sudan, Government of United Arab Emirates",2,,2022,2,1,4,1948-03-15,1,2009-12-17,1,0,,,678,,,"625, 670, 692, 696",678,2,23.1
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,2022,1,1,3,1949-12-31,6,2021-04-10,1,0,,,775,,,,775,3,23.1
234,Israel,Government of Israel,121,,"Fatah, PIJ","207, 208",,1,Palestine,2022,1,1,3,1948-05-15,1,2021-05-10,1,0,,,666,,,,666,2,23.1
253,Myanmar (Burma),Government of Myanmar (Burma),144,,KNPP,225,,1,Karenni,2022,1,0,3,1957-12-31,6,2021-11-04,1,0,,,775,,,,775,3,23.1
259,Iraq,Government of Iraq,116,"Government of France, Government of Netherlands, Government of United Kingdom, Government of United States of America",IS,234,,2,,2022,1,1,4,1958-07-14,1,2004-01-18,1,0,,,645,"2, 200, 210, 220",,,645,2,23.1
267,Ethiopia,Government of Ethiopia,97, Government of Eritrea,"GLF, TPLF","410, 8196",,2,,2022,2,1,4,1960-12-17,2,2020-11-04,1,0,,,530,531,,,530,4,23.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Bangladesh, Government of Burundi, Government of Indonesia, Government of Kenya, Government of Malawi, Government of Nepal, Government of South Africa, Government of South Sudan, Government of Tanzania, Government of Uganda, Government of Ukraine","CNPSC, M23, Mayi Mayi Biloze Bishambuke, Mayi Mayi Kyandenga, RNL","1160, 3043, 6896, 7098, 7107", Government of Rwanda,2,,2022,1,1,4,1964-01-03,1,2016-08-08,1,0,,,490,"369, 500, 501, 510, 516, 553, 560, 626, 771, 790, 850",,517,490,4,23.1
287,Burundi,Government of Burundi,93,Government of DR Congo (Zaire),"FNL-Ubugabo-Burihabwa, RED-TABARA ","3553, 6513",,2,,2022,1,1,4,1965-10-18,1,2019-01-20,1,0,,,516,490,,,516,4,23.1
289,Colombia,Government of Colombia,17,,FARC - Mordisco ,8468,,2,,2022,1,1,3,1964-12-31,5,2018-02-20,1,0,,,100,,,,100,5,23.1
291,Indonesia,Government of Indonesia,155,,OPM,266,,1,West Papua,2022,1,1,3,1965-07-28,1,2021-04-28,2,0,,,850,,,,850,3,23.1
297,Nigeria,Government of Nigeria,84,Government of Niger,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1051,,2,,2022,1,1,4,1966-01-15,1,2011-03-01,1,0,,,475,436,,,475,4,23.1
299,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",Syrian insurgents,4456,Government of Turkey,2,,2022,1,1,4,1966-02-23,1,2011-08-02,1,0,,,652,"365, 630",,640,652,2,23.1
303,Nigeria,Government of Nigeria,84,,IPOB,6287,,1,Biafra,2022,1,1,3,1967-07-06,2,2021-04-24,1,0,,,475,,,,475,4,23.1
309,Sudan,Government of Sudan,112,,SLM/A,469,,2,,2022,1,1,3,1971-07-22,1,2020-06-01,1,0,,,625,,,,625,4,23.1
325,Pakistan,Government of Pakistan,142,,BRAS,7542,,1,Balochistan,2022,1,1,3,1973-05-18,1,2019-05-11,1,0,,,770,,,,770,3,23.1
333,Afghanistan,Government of Afghanistan,130,,"AFF, NRF","8114, 8343",,2,,2022,1,1,3,1975-07-02,6,1978-04-27,1,0,,,700,,,,700,3,23.1
337,Somalia,Government of Somalia,95,"Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Ghana, Government of Kenya, Government of Nigeria, Government of Sierra Leone, Government of Uganda, Government of United States of America, Government of Zambia",Al-Shabaab,717,,2,,2022,2,1,4,1982-01-18,1,2006-10-24,1,0,,,520,"2, 451, 452, 475, 500, 501, 516, 522, 530, 551",,,520,4,23.1
353,Cameroon,Government of Cameroon,83,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1051,,2,,2022,1,1,3,1960-01-31,4,2022-08-04,1,0,,,471,,,,471,4,23.1
354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2022,1,1,3,1983-05-01,1,2015-07-30,1,0,,,640,,,,640,2,23.1
358,Togo,Government of Togo,82,,JNIM,6716,,2,,2022,1,0,3,1986-09-23,2,2022-07-10,2,0,,,461,,,,461,4,23.1
360,Burkina Faso,Government of Burkina Faso,78,"Government of France, Government of Niger, Government of Togo",JNIM,6716,,2,,2022,2,1,4,1987-10-15,1,2018-05-22,1,0,,,439,"220, 436, 461",,,439,4,23.1
364,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,2022,1,1,3,1984-02-06,1,1990-02-12,3,0,,,750,,,,750,3,23.1
387,Angola,Government of Angola,99,,FLEC-FAC-TN,7412,,1,Cabinda,2022,1,0,3,1989-08-04,1,2022-12-31,5,0,,,540,,,,540,4,23.1
388,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),2022,1,1,4,1991-12-29,1,2020-07-16,1,0,,,373,,,371,373,1,23.1
404,Pakistan,Government of Pakistan,142,,TTP,356,,2,,2022,1,1,3,1990-02-11,2,2007-07-15,1,0,,,770,,,,770,3,23.1
413,Ethiopia,Government of Ethiopia,97,Government of Kenya,OLA,7595,,1,Oromiya,2022,1,1,4,1974-08-31,4,2019-10-06,2,0,,,530,501,,,530,4,23.1
416,Central African Republic,Government of Central African Republic,86,"Government of Argentina, Government of Bangladesh, Government of Benin, Government of Bhutan, Government of Bolivia, Government of Brazil, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Colombia, Government of Congo, Government of Czech Republic, Government of Djibouti, Government of Ecuador, Government of Egypt, Government of France, Government of Gabon, Government of Gambia, Government of Ghana, Government of Guatemala, Government of Guinea, Government of Indonesia, Government of Ivory Coast, Government of Jordan, Government of Kazakhstan, Government of Kenya, Government of Mali, Government of Mauritania, Government of Mexico, Government of Moldova, Government of Morocco, Government of Nepal, Government of Niger, Government of Nigeria, Government of Pakistan, Government of Paraguay, Government of Peru, Government of Philippines, Government of Portugal, Government of Romania, Government of Russia (Soviet Union), Government of Rwanda, Government of Senegal, Government of Serbia (Yugoslavia), Government of Sierra Leone, Government of Spain, Government of Sri Lanka, Government of Sweden, Government of Tanzania, Government of Togo, Government of Tunisia, Government of Turkey, Government of United States of America, Government of Vietnam (North Vietnam), Government of Zambia, Government of Zimbabwe (Rhodesia)",CPC,7870,,2,,2022,1,1,4,2001-05-27,1,2017-11-26,1,0,,,482,"100, 130, 135, 140, 145, 150, 160, 2, 220, 230, 235, 316, 345, 359, 360, 365, 380, 420, 432, 433, 434, 435, 436, 437, 438, 439, 451, 452, 461, 471, 475, 481, 484, 501, 510, 516, 517, 522, 551, 552, 600, 616, 640, 651, 663, 70, 705, 760, 770, 771, 780, 790, 811, 816, 840, 850, 90",,,482,4,23.1
423,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2022,1,1,3,1965-12-31,5,2003-10-27,1,0,,,800,,,,800,3,23.1
430,Niger,Government of Niger,75,"Government of Benin, Government of Burkina Faso, Government of France",JNIM,6716,,2,,2022,1,0,4,1991-10-25,1,2021-12-09,3,0,,,436,"220, 434, 439",,,436,4,23.1
13243,"Russia (Soviet Union), Ukraine",Government of Russia (Soviet Union),57,,Government of Ukraine,61,,3,Crimea,2022,2,1,2,2014-03-18,1,2022-02-24,1,0,,,365,,369,,"365, 369",1,23.1
11347,Mali,Government of Mali,72,"Government of Australia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Canada, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Egypt, Government of El Salvador, Government of Estonia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guatemala, Government of Guinea, Government of Indonesia, Government of Iran, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Lithuania, Government of Luxembourg, Government of Mauritania, Government of Mexico, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Pakistan, Government of Portugal, Government of Romania, Government of Senegal, Government of Sierra Leone, Government of Spain, Government of Sri Lanka, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Turkey, Government of United Kingdom, Government of United States of America",JNIM,6716,,2,,2022,2,1,4,2009-06-10,1,2012-01-24,1,0,,,432,"2, 20, 200, 210, 211, 212, 220, 225, 230, 235, 260, 305, 316, 325, 360, 366, 367, 368, 375, 380, 385, 390, 420, 433, 434, 435, 436, 437, 438, 439, 450, 451, 452, 461, 471, 475, 483, 501, 516, 616, 630, 640, 651, 663, 70, 710, 760, 770, 771, 780, 790, 811, 850, 90, 900, 92",,,432,4,23.1
13306,Ukraine,Government of Ukraine,61,,DPR,6711,Government of Russia (Soviet Union),1,Novorossiya,2022,1,1,4,2014-04-08,1,2014-09-18,1,0,,,369,,,365,369,1,23.1
13324,"Kyrgyzstan, Tajikistan",Government of Kyrgyzstan,132,,Government of Tajikistan,131,,1,Common Border,2022,1,0,2,2014-07-10,1,2021-05-01,2,0,,,703,,702,,"702, 703",3,23.1
13604,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",IS,234,,1,Islamic State,2022,1,1,4,2013-03-26,1,2013-07-25,1,0,,,652,"365, 630",,,652,2,23.1
13637,Afghanistan,Government of Afghanistan,130,,IS,234,,1,Islamic State,2022,1,1,3,2015-02-09,1,2015-03-03,1,0,,,700,,,,700,3,23.1
13639,Niger,Government of Niger,75,Government of France,IS,234,,1,Islamic State,2022,1,1,4,2015-03-26,1,2015-03-30,1,0,,,436,220,,,436,4,23.1
13640,Chad,Government of Chad,87,,IS,234,,1,Islamic State,2022,1,0,3,2015-05-27,1,2017-05-05,1,0,,,483,,,,483,4,23.1
13641,Nigeria,Government of Nigeria,84,"Government of Cameroon, Government of Chad, Government of Niger",IS,234,,1,Islamic State,2022,2,1,4,2015-03-15,1,2015-03-22,1,0,,,475,"436, 471, 483",,,475,4,23.1
13646,Kenya,Government of Kenya,91,,Al-Shabaab,717,,1,Northeastern Province and Coast,2022,1,0,3,2015-03-13,1,2015-07-13,1,0,,,501,,,,501,4,23.1
13648,Egypt,Government of Egypt,117,,IS,234,,1,Islamic State,2022,1,1,3,2005-02-01,1,2015-01-29,1,0,,,651,,,,651,2,23.1
13840,Burkina Faso,Government of Burkina Faso,78,"Government of France, Government of Niger",IS,234,,1,Islamic State,2022,1,0,4,2017-10-23,1,2019-08-19,1,0,,,439,"220, 436",,,439,4,23.1
13936,Pakistan,Government of Pakistan,142,,IS,234,,1,Islamic State,2022,1,0,3,2016-02-12,1,2021-12-20,1,0,,,770,,,,770,3,23.1
14129,Cameroon,Government of Cameroon,83,,Ambazonia insurgents,7332,,1,Ambazonia,2022,1,1,3,2017-09-16,1,2017-12-08,2,0,,,471,,,,471,4,23.1
14113,Mali,Government of Mali,72,"Government of Australia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Canada, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Egypt, Government of El Salvador, Government of Estonia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Greece, Government of Guatemala, Government of Guinea, Government of Indonesia, Government of Iran, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Lithuania, Government of Luxembourg, Government of Mauritania, Government of Mexico, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Pakistan, Government of Portugal, Government of Romania, Government of Senegal, Government of Sierra Leone, Government of Spain, Government of Sri Lanka, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Turkey, Government of United Kingdom, Government of United States of America",IS,234,,1,Islamic State,2022,1,0,4,2017-02-04,1,2017-07-09,1,0,,,432,"2, 20, 200, 210, 211, 212, 220, 225, 230, 235, 260, 305, 316, 325, 350, 360, 366, 367, 368, 375, 380, 385, 390, 420, 433, 434, 435, 436, 437, 438, 439, 450, 451, 452, 461, 471, 475, 483, 501, 516, 616, 630, 640, 651, 663, 70, 710, 760, 770, 771, 780, 790, 811, 850, 90, 900, 92",,,432,4,23.1
