,address,categories,city,country,latitude,longitude,name,postalCode,province,websites
9864,2849 Clayton Crossing Way,Fast Food Restaurants,Oviedo,US,28.6191,-81.2606,McDonald's,32765,FL,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
9865,2849 Clayton Crossing Way,Fast Food,Oviedo,US,28.6191,-81.2606,McDonald's,32765,FL,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
9866,8669 W 135th St,Fast Food Restaurants,Overland Park,US,38.88357,-94.68602,KFC,66223,KS,http://www.kfc.com
9867,3104 Cleveland Ave NW,Fast Food Restaurants,Canton,US,40.8331,-81.3879,KFC,44709,OH,"http://www.kfc.com,http://kfc.com"
9868,420 Howe Ave,"Fast Food Restaurant, American Restaurant, and Sandwich Place",Cuyahoga Falls,US,41.1188,-81.4799,Chick-fil-A,44221,OH,"http://www.chick-fil-a.com/chapelhill,http://chick-fil-a.com/chapelhill"
9869,8234 Metcalf Ave,Fast Food Restaurants,Overland Park,US,38.9788,-94.6679,Mr. Gyros Greek Food & Pastry,66204,KS,http://www.mrgyroskc.com
9870,126 Flight Memorial Pkwy,Fast Food Restaurant,Akron,US,41.13413,-81.64309,Wendy's,44333,OH,http://www.wendys.com
9871,482 Howe Ave,Fast Food,Cuyahoga Falls,US,41.11846,-81.47697,McDonald's,44221,OH,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
9872,2420 W Arrow Rte,Fast Food Restaurant,Upland,US,34.09825813,-117.6987828,Legends Burgers,91786,CA,http://legends-burgers.com
9873,14454 Foothill Blvd,Fast food restaurants,Fontana,US,34.10666,-117.4892,McDonald's,92335,CA,http://mcdonalds.com
9874,9141 Central Ave,Fast Food Restaurant and Burger Joint,Montclair,US,34.08785,-117.68937,McDonald's,91763,CA,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
9875,5392 Wales Ave NW,Fast Food Restaurants,Massillon,US,40.85935,-81.48511,SONIC Drive In,44646,OH,"https://locations.sonicdrivein.com/oh/massillon/5392-wales-avenue-nw.html,http://sonicdrivein.com"
9876,711 Lee Rd,Fast Food,Orlando,US,28.608667,-81.39006,Taco Bell,32810,FL,"http://www.tacobell.com,http://tacobell.com/,https://locations.tacobell.com/fl/orlando/711-lee-road.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=027983andutm_content=website"
9877,29 Grand Ave,Fast Food,Oakland,US,37.811256,-122.26611,Subway,94612,CA,"http://subway.com,http://subway.com/"
9878,15575 Hesperian Blvd,Burger Joint and Fast Food Restaurant Floresta,San Leandro,US,37.68701,-122.13104,In-N-Out Burger,94579,CA,"http://www.in-n-out.com,http://www.in-n-out.com/,http://in-n-out.com"
9879,1540 Cooper Point Rd SW,Fast Food Restaurant,Olympia,US,47.0341,-122.9371,Plato's Closet,98502,WA,http://www.platoscloset.com
9880,602 New Loudon Rd,Fast Food Restaurant,Latham,US,42.72841371,-73.76069372,Five Guys,12110,NY,http://fiveguys.com
9881,274 Delaware Ave,Fast Food Restaurant,Albany,US,42.64306475,-73.77592486,KFC,12209,NY,"http://www.kfc.com,http://kfc.com"
9882,5729 Littlerock Rd SW,Fast Food Restaurants,Olympia,US,46.99703,-122.91911,SUBWAY,98512,WA,"http://subway.com,http://www.subway.com"
9883,110 Trosper Rd SW,Fast Food Restaurant,Olympia,US,47,-122.9089,Jack in the Box,98501,WA,http://www.jackinthebox.com
9884,5110 Capitol Blvd SE,Fast Food Restaurant,Olympia,US,47.0021,-122.9093,KFC,98501,WA,http://www.kfc.com
9885,1345 Tuskawilla Rd,Fast Food Restaurants,Winter Springs,US,28.649209,-81.268765,Taco Bell,32708,FL,"http://www.tacobell.com,http://tacobell.com/,https://locations.tacobell.com/fl/winter-springs/1345-tuskawilla-rd.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=023295andutm_content=website"
9886,101 S Semoran Blvd,Fast Food,Winter Park,US,28.596731,-81.306453,Taco Bell,32792,FL,"http://www.tacobell.com,http://www.tacobell.com/,https://locations.tacobell.com/fl/winter-park/101-semoran-blvd.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=023297andutm_content=website"
9887,101 S Semoran Blvd,Fast Food Restaurant,Winter Park,US,28.596731,-81.306453,Taco Bell,32792,FL,"http://www.tacobell.com,http://www.tacobell.com/,https://locations.tacobell.com/fl/winter-park/101-semoran-blvd.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=023297andutm_content=website"
9888,3839 Capital Cir NE,Fast Food Restaurant and Mexican Restaurant,Tallahassee,US,30.505043,-84.248586,Taco Bell,32309,FL,http://www.tacobell.com
9889,7120 W Mcnab Rd,Fast Food Restaurants,Pompano Beach,US,26.208405,-80.220656,Taco Bell,33068,FL,"http://www.tacobell.com,https://locations.tacobell.com/fl/pompano-beach/7120-w-mcnab-road.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=029542andutm_content=website"
9890,535 W Edison Rd,Fast Food Restaurant,Mishawaka,US,41.694436,-86.224793,King Gyros,46545,IN,http://www.kinggyros.com
9891,535 W Edison Rd,Greek Restaurant and Fast Food Restaurant,Mishawaka,US,41.694436,-86.224793,King Gyros,46545,IN,http://www.kinggyros.com
9892,11475 Haynes Bridge Rd,Fast Food Restaurants,Alpharetta,US,34.061556,-84.289392,Back Yard Burgers,30009,GA,http://www.backyardburgers.com
9893,1849 E Capitol Expy,Fast Food Restaurants,San Jose,US,37.313321,-121.80803,Jamba Juice,95121,CA,http://www.jambajuice.com
9894,12045 Metcalf Ave,Fast Food Restaurant,Overland Park,US,38.9103,-94.66716,Fazoli's,66213,KS,"https://locations.fazolis.com/ks/overland-park/12045-metcalf-avenue.html,http://www.fazolis.com"
9895,4760 McMahon Blvd NW,Fast Food Restaurants,Albuquerque,US,35.195614,-106.65914,Burger King,87114,NM,"http://www.bk.com,https://locations.bk.com/nm/albuquerque/4760-mcmahon-rd-nw.html,https://www.bk.com"
9896,9900 Montgomery Blvd NE,Fast Food,Albuquerque,US,35.1302,-106.53072,SONIC Drive In,87111,NM,"https://locations.sonicdrivein.com/nm/albuquerque/9900-montgomery-blvd--ne.html,http://sonicdrivein.com"
9897,9900 Montgomery Blvd NE,Fast Food Restaurant,Albuquerque,US,35.1302,-106.53072,SONIC Drive In,87111,NM,"https://locations.sonicdrivein.com/nm/albuquerque/9900-montgomery-blvd--ne.html,http://sonicdrivein.com"
9898,9515 Candelaria Rd NE,Fast Food Restaurant,Albuquerque,US,35.1165,-106.53403,McDonalds,87112,NM,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
9899,9515 Candelaria Rd NE,Fast Food Restaurants,Albuquerque,US,35.1165,-106.53403,McDonalds,87112,NM,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
9900,5350 Montana Ave,Fast Food Restaurant,El Paso,US,31.783593,-106.425728,Jack in the Box,79903,TX,http://www.jackinthebox.com
9901,1721 S Mechanic St,Fast Food Restaurant,El Campo,US,29.180916,-96.260904,Jack in the Box,77437,TX,http://www.jackinthebox.com
9902,328 W University Dr,Fast Food Restaurant,Denton,US,33.231239,-97.135454,Jack in the Box,76201,TX,http://www.jackinthebox.com
9903,100 Braddie Dr,Fast Food Restaurant,Del Rio,US,29.393735,-100.904407,Jack in the Box,78840,TX,"http://www.jackinthebox.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJOHrr-3mbTh9i2P30ao4HEJCHkD-quPZcENszltPdzY8suVCpy6zrgrb78j10z28P70tItpHY-3Y_bN7kMqlD44zMHtnTPhIIHYSYGDlw4JujR2y5QpHc8tSBKU_U_xrGqaI3VxB_RMuFhty65s-GIcltQsbzl2agZ6jTzwS_tZdROfXDlRt6ARGbONyZkQ5XrUW6WxH0cRSQO5sOId_qyR0-HDlLm0sNArYrt4MwzJ8hD7LqdxDk-c4_F8r7UNjswfR-CBa59WJy0YVpLzMGNNQ7-VOxAApJ76MxXL9pGJZKG-ZLLTyeihP4bkeYNmBvz59QxHGnTKjj24tQ2hbu3fA1TQptYvelSqf4Gz7hZq0&placement=listing_profile&cs_user=unknown&cs_session=862d176fb968112807015f77b15ea0f73bcd5aae"
9904,2611 S Hampton Rd,Fast Food,Dallas,US,32.719725,-96.857429,Jack in the Box,75224,TX,"http://www.jackinthebox.com,http://www.jackinthebox.com/"
9905,7410 Bonnie View Rd,Fast Food Restaurant,Dallas,US,32.656434,-96.749778,Jack in the Box,75241,TX,"http://www.jackinthebox.com,http://jackinthebox.com/,https://www.jackinthebox.com/locations/3824"
9906,5025 S Lancaster Rd,Fast Food Restaurant,Dallas,US,32.68651,-96.790379,Jack in the Box,75216,TX,"http://jackinthebox.com/,https://www.jackinthebox.com/locations/3853"
9907,4402 Maple Ave,Fast Food,Dallas,US,32.810566,-96.821071,Jack in the Box,75219,TX,"http://www.jackinthebox.com,http://jackinthebox.com/"
9908,5931 Forest Ln,Fast Food Restaurant,Dallas,US,32.909886,-96.80487,Jack in the Box,75230,TX,http://jackinthebox.com/
9909,1301 N Hampton Rd,Fast Food,Dallas,US,32.762352,-96.857104,Jack in the Box,75208,TX,"http://www.jackinthebox.com,http://www.jackinthebox.com/"
9910,13555 Preston Rd,Fast Food Restaurant,Dallas,US,32.932475,-96.80402,Jack in the Box,75240,TX,"http://www.jackinthebox.com,http://jackinthebox.com/"
9911,8227 Park Ln,Fast Food Restaurant,Dallas,US,32.871869,-96.763515,Jack in the Box,75231,TX,"https://www.jackinthebox.com/locations/tx/dallas/75231/799,http://jackinthebox.com/"
9912,300 SW Wilshire Blvd,Fast Food Restaurant,Burleson,US,32.541683,-97.330671,Jack in the Box,76028,TX,"http://www.jackinthebox.com,https://www.jackinthebox.com/locations/780"
9913,2906 S Texas Ave,Fast Food Restaurant,Bryan,US,30.644282,-96.354378,Jack in the Box,77802,TX,http://www.jackinthebox.com
9914,321 Fm 359 Rd S,Fast Food Restaurants,Brookshire,US,29.777608,-95.950863,Jack in the Box,77423,TX,"http://www.jackinthebox.com,https://www.jackinthebox.com/locations/3654"
9915,8706 E Highway 290,Fast Food Restaurant,Austin,US,30.329177,-97.658348,Jack in the Box,78724,TX,"http://www.jackinthebox.com,http://jackinthebox.com/"
9916,7901 Burnet Rd,Fast Food Restaurant,Austin,US,30.356305,-97.730433,Jack in the Box,78757,TX,"http://www.jackinthebox.com,http://www.jackinthebox.com/loca,https://www.jackinthebox.com/locations/810"
9917,12309 Dessau Rd,Fast Food,Austin,US,30.387863,-97.647626,Jack in the Box,78754,TX,"http://www.jackinthebox.com,http://jackinthebox.com/"
9918,18220 Dallas Pkwy,Fast Food Restaurant,Dallas,US,32.998551,-96.828584,Jack in the Box,75287,TX,"http://www.jackinthebox.com,http://jackinthebox.com/"
9919,2130 N Josey Ln,Fast food restaurants,Carrollton,US,32.9714,-96.8893,SONIC Drive In,75006,TX,"https://locations.sonicdrivein.com/tx/carrollton/2130-n-josey-lane.html,http://sonicdrivein.com"
9920,721 E State St,Fast Food Restaurant,Alliance,US,40.901645,-81.096,McDonald's,44601,OH,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
9921,71 Mccoy Xing,Fast Food Restaurant,Dresden,US,40.123712,-82.020829,McDonald's,43821,OH,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJ50316NpU1xgtC3fjQBuCm5GnZg6MPyY-CD2xBbtLfG-k1wBrKyvrrPUXotjt-Dh0O1J0uqJrU0lc4TljoyiilbS0RanhR0cu-aHGFpY0bP2ZL_UCjfHOpfHL5xKHW5KoieVtUqUQ1hi38FXU1W_CQy_J770c9cNEpCbN03hwpnTvC4VUQeOhTzpSp2-3vPmrJyfShtuVu0hQ-KAbrXtdd_Mexn7JBafuayOM6XOayNrkw-jWkLe6RygkrSj7BaYhc6sP6MsCalR38uwUksNtwx3EGaSQ09JFeZ8bdtJ7eTkX7VzAlctoizL8FqlupC1xe6rq-RJmjtuB0h6OD4iC4a30guBJNN28&placement=listing_profile&cs_user=unknown&cs_session=c308ba8acd1225084516ab7b74fb3199e3fbbba5"
9922,7015 Detroit Ave,Fast Food,Cleveland,US,41.482765,-81.733513,McDonald's,44102,OH,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
9923,912 S Dixie Hwy,Fast Food Restaurants,Hoopeston,US,40.458569,-87.687249,Subway,60942,IL,"http://www.subway.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJyyaiF-IyifJSvDmXbRFiVjKMnWXtzE_8Bpbu156g0-GGkx0BKAeiHrohg0D1letFvH9Mi4dan1JDqgeifpxqCeW58uBKn_oBSfE-akxM8pzu04FdKwpsGXusx12mQ6uYhGiGpd7snccri4EDvye2ggO7vgjRBT30Ked7n2cYJohKKxek3obWimwbyYzEgH-pO47gBLk_wgG1KO0UZekWqW917hefzD5vcIgPssXEjqDG6tkC_ZUrsDWFwvNSJ-CGQ6aDDYq8vSRLKGlc-KmqBdA3A9MumoWo3Efrcr7R4M-VhBs1UY7mbSRSiY4NZP1-NYRVcK1MhcKzYoYhleN0r4T0BCKLR9kV&placement=listing_profile&cs_user=unknown&cs_session=998446c4aef87a71c835f7fc7ec38013f145fedf"
9924,10201 Narcoossee Rd,Fast Food Restaurant,Orlando,US,28.418053,-81.24291,Burger King,32832,FL,http://www.bk.com
9925,109 State St,Fast Food Restaurants,Schenectady,US,42.8154,-73.9471,KFC,12305,NY,"http://www.kfc.com,http://kfc.com"
9926,420 Balltown Rd,Fast Food Restaurants,Schenectady,US,42.77463,-73.89348,Taco Bell,12304,NY,"http://www.tacobell.com,https://locations.tacobell.com/ny/schenectady/420-balltown-road.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=026363andutm_content=website"
9927,1340 E 71st St,Fast Food Restaurants,Tulsa,US,36.06032,-95.97389,SUBWAY,74136,OK,http://www.subway.com
9928,4117 N Josey Ln,Fast Food Restaurant,Carrollton,US,33.02374752,-96.88556406,KFC,75007,TX,http://www.kfc.com
9929,4117 N Josey Ln,Fried Chicken Joint and Fast Food Restaurant,Carrollton,US,33.02374752,-96.88556406,KFC,75007,TX,http://www.kfc.com
9930,975 Cornwell Dr,Fast Food Restaurant and Mexican Restaurant,Yukon,US,35.49706,-97.74214,Taco Bell,73099,OK,"http://www.tacobell.com,https://locations.tacobell.com/ok/yukon/975-s-cornwell-dr.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=030384andutm_content=website"
9931,13710 SW 56th St,Fast Food Restaurants,Miami,US,25.714238,-80.415429,Quiznos,33175,FL,http://restaurants.quiznos.com/fl/miami/millersquare-33175
9932,100 N University Dr,Fast Food Restaurants,Edmond,US,35.65588,-97.47493,Chick-fil-A,73034,OK,"http://www.chick-fil-a.com/centraloklahoma,http://www.chick-fil-a.com,http://chick-fil-a.com/centraloklahoma"
9933,4925 Boulder Hwy,Fast Food,Las Vegas,US,36.11435,-115.065094,SUBWAY,89121,NV,"http://www.subway.com,http://www.subway.com/,http://subway.com"
9934,71 N Nellis Blvd,Fast Food Restaurants,Las Vegas,US,36.161205,-115.062675,KFC,89110,NV,"http://www.kfc.com,http://kfc.com"
9935,4924 Boulder Hwy,Fast Food,Las Vegas,US,36.11447,-115.0665,KFC,89121,NV,"http://www.kfc.com,http://www.kfc.com/,http://kfc.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EGQ6wFBP1R9j_yPfgIG2qmnnU3b4EFXLWYqzqH6pileJnsDBgYjhj6412OE3eqoLyrSIPEJpXfr10mUiQbRKfZCKZytUuX1ZpMEsmU-K0mL9uCZDhf-nRxkx0xcmqFX3TZTiNoK_LLFKzM4tXpEgtM6BtXv1F1DttlBrudHdoBH9-eAdDLnycMCbAKOmGbXnW9HMgDwt_n6BLre9N2O6-EQ_kPMEoMVU5Ny-iGqMFgJCZomBlm-PnlASMtcFbMtcptgerrkpM0Tsx-94QyDVMSBML2iimvNk0R_t9CbzGxoCOdYWgVdw3PHWIU1WceHwBMzjYGIGwEkO8LUyudccfTUl_QRd8vjdzw-YjHhOHU7Pdm7_cmnP-XysA7bSbDKSNGtZurEZN_6fCngEC7I3uRV3cD4_nP2roZS0P9Mlu5KPFogSCcBc_j-5K5tjDRIw0m0T6BguwWg6TuUS1Xsl1nXb2RF_DqHYIyFygrTO3u37szt2hdZ_agTA_hCu6Mkm4&placement=listing_profile.b&cs_user=unknown&cs_session=9ec98c77ed3988c9f683e3a71f6c8e2ea22278fb"
9936,7710 Wise Ave,Fried Chicken Joint and Fast Food Restaurant,Dundalk,US,39.26979,-76.5016,KFC,21222,MD,"http://www.kfc.com,http://www.awrestaurants.com,http://kfc.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EGQ6wFBP1R9j_yPfgIG2qmnnU3b4EFXLWYqzqH6pileJnsDBgYjhj6412OE3eqoLyrSIPEJpXfr10mUiQbRKfZCKZytUuX1ZpMEsmU-K0mL9uCZDhf-nRxkx0xcmqFX3TZTiNoK_LLFKzM4tXpEgtM6BtXv1F1Dtt098E2N25Kf6wJd1VuExC70YGMMQ8F01wNoa5tI5GLM3IuuZMH9aK4Pr8tLPQI7sUXfASzk60QEzPxI5oNiKzUffZ90-_-I0TC8DL23Nx79Oxau1wYvlhCFMwT0WfwJwrXpk8pYYZHC98VhEeX4JIVHRpht4p7bjErhmAqEgsTLfCIfm-pubWh9zAlr_DXl2Gu8lKh0HZRx1LTtRu00van91F5UBA3XNl0L2uUQwkmtDDiaGylgNiu2yWLA36i6OxAqnQjKp8TSL3tlqBlFS6MhQXT4MoM1_Ak82260P_IyECD-kQ_wNmvDsPbsSknVjrkb6tBGADw-yzzMczdnCSind1J2bjYRet&placement=listing_profile.b&cs_user=unknown&cs_session=b64e9e61dc10bca168a5acfc75eeea9e45d23596"
9937,28670 Northwestern Hwy,Fast food restaurants,Southfield,US,42.49926,-83.30346,McDonald's,48034,MI,"http://mcdonalds.com,http://www.mcdonalds.com"
9938,28670 Northwestern Hwy,Fast Food Restaurant,Southfield,US,42.49926,-83.30346,McDonald's,48034,MI,"http://mcdonalds.com,http://www.mcdonalds.com"
9939,205 Back River Neck Rd,Fast Food Restaurant,Essex,US,39.30762,-76.4433,McDonald's,21221,MD,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
9940,205 Back River Neck Rd,Fast Food,Essex,US,39.30762,-76.4433,McDonald's,21221,MD,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
9941,7306 McClean Blvd,Fast Food Restaurant,Parkville,US,39.372797,-76.567488,KFC,21234,MD,"http://www.kfc.com,http://kfc.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4ESe32aGoZZfGxPUKOAupg6AXFQsvl2-A1Ztd21x5FLKumNpUzGNTBeMk2RvPjC41ZIvgiFwjULRMf936HQ-3fDilu-Jgq-3DroFPqeb7LaXUO4XtGt4yXSJsg9W4tlLVRNocJRkydaRxa9wTgFisP8W1xHayi-pt4ddfrXslr2jVe2bL0HVl3bGOWdlBuiLt2RAr9I56aDuKp3q0KxdTQUce0i26hu56BufFaCTLSbaU4s6BdQQkOdCMUqEFoHLNHbVjxUzGC5Nw7qcA3vNZ0RULdvAjkUvvryMjGdlOkPq0PrbE5DcmOxCnfSusNv8t8aQvTBBm2joJXzbjLVp6c1E3zSZ9krpX5GUhy9m8OV9qGnJbRqygugcRVYJVClPB35g_g9T3i2WmPE9xbBazxuP8Tjjx8EngSCHGI-LHH-xxbGx37KNcuKXfXkgXmF07AomeVBTUaUN2SOn1o0uLHHDunGjXZ9d8A81mHHFL29RzpcgcVgzAcLw&placement=listing_profile.c&cs_user=unknown&cs_session=2a4babed2b5b0c9a2acf3a9a716eff00134fe5d0"
9942,6833 Loch Raven Blvd,Fast Food Restaurants,Towson,US,39.38312,-76.57796,Stoko's,21286,MD,"http://stokostowson.com,http://orderstokos.com"
9943,6701 Convair Rd Ste Y,Fast Food Restaurants,El Paso,US,31.79896,-106.39493,Quiznos,79925,TX,http://restaurants.quiznos.com/tx/elpaso/elpasointernationalairport-79925
9944,330 Larkin Dr,Fast Food Restaurant,Monroe,US,41.31944386,-74.14818128,Taco Bell,10950,NY,http://www.tacobell.com
9945,2076 State Route 208,Fast Food Restaurant and Burger Joint,Montgomery,US,41.512497,-74.20669,Burger King,12549,NY,http://www.bk.com
9946,19 Rector St,Fast Food,New York,US,40.707928,-74.01395,Dunkin Donuts,10006,NY,"http://www.dunkindonuts.com,https://www.dunkindonuts.com/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=347025"
9947,W187S7959 Racine Ave,Fast Food Restaurants,Muskego,US,42.900136,-88.14868569,Culver's,53150,WI,"http://www.culvers.com/restaurants/muskego,http://www.culvers.com"
9948,801 Meadowbrook Rd,Fast Food Restaurants,Waukesha,US,43.0228,-88.2852,McDonald's,53188,WI,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
9949,3421 Biddle Ave,Fast Food Restaurant,Wyandotte,US,42.19835,-83.14968,McDonald's,48192,MI,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://www.mcdonalds.com"
9950,1676 Taylor Rd,Fast Food,Port Orange,US,29.10441,-81.03393,McDonald's,32128,FL,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
9951,5858 E 12 Mile Rd,Fast Food Restaurant,Warren,US,42.50601,-83.04749,Jimmy John's,48092,MI,http://www.jimmyjohns.com
9952,3600 SE Crossroads Dr,Fast Food Restaurants,Grimes,US,41.65886988,-93.77311707,Subway,50111,IA,"http://www.subway.com,http://subway.com"
9953,3301 Veterans Memorial Blvd,Fast Food Restaurant,Metairie,US,30.00454,-90.15671,Auntie Anne's,70002,LA,http://www.auntieannes.com
9954,1128 Manhattan Blvd,"Fast Food Restaurant, American Restaurant, and Sandwich Place",Harvey,US,29.89727027,-90.06263171,Chick-fil-A,70058,LA,http://www.chick-fil-a.com/harvey
9955,5701 Read Blvd,Fast Food Restaurant,New Orleans,US,30.03406,-89.97285,Wendy's,70127,LA,http://www.wendys.com
9956,18710 NW 67th Ave,Fast Food,Hialeah,US,25.94249,-80.30703,Subway,33015,FL,"http://www.subway.com,http://subway.com/"
9957,383 E National Rd,Fast Food Restaurants,Vandalia,US,39.89166,-84.19253,Wendy's,45377,OH,http://www.wendys.com
9958,4507 Lake Worth Rd,Fast Food Restaurant,Lake Worth,US,26.61898,-80.11514,KFC,33463,FL,"http://www.kfc.com,http://kfc.com"
9959,8040 Niles St,Fast Food Restaurant,Bakersfield,US,35.37719,-118.91516,SONIC Drive In,93306,CA,"https://locations.sonicdrivein.com/ca/bakersfield/8040-niles-street.html,http://sonicdrivein.com"
9960,442 N Weber Rd,Fast Food Restaurant,Romeoville,US,41.640266,-88.12476,KFC,60446,IL,http://www.kfc.com
9961,5852 Dennis McCarthy Dr,Fast Food Restaurant,Lebec,US,34.98445,-118.94793,McDonald's,93243,CA,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
9962,2340 US Highway 34,Fast Food Restaurant,Oswego,US,41.7062,-88.3041,White Castle,60543,IL,http://www.whitecastle.com
9963,854 S Il Route 59,Fast Food Restaurant,Bartlett,US,41.97609,-88.20722,Wendy's,60103,IL,http://www.wendys.com
9964,11490 SW Canyon Rd,Fast Food Restaurant,Beaverton,US,45.48972917,-122.794934,Panda Express,97005,OR,"https://pandaexpress.com,http://www.pandaexpress.com"
9965,7005 Sw Nyberg Rd,Fast Food Restaurant,Tualatin,US,45.38301771,-122.7480537,Five Guys,97062,OR,"http://fiveguys.com,http://www.fiveguys.com"
